date,city,pm25
2020-10-11,Seoul,8.5
2020-10-12,Seoul,6.462500095367432
2020-10-13,Seoul,9.625
2020-10-14,Seoul,6.474999904632568
2020-10-15,Seoul,12.341666221618652
2020-10-16,Seoul,9.914285659790039
2020-10-17,Seoul,11.241666793823242
2020-10-18,Seoul,33.6588249206543
2020-10-19,Seoul,23.98235321044922
2020-10-20,Seoul,19.40416717529297
2020-10-21,Seoul,22.27916717529297
2020-10-22,Seoul,5.737500190734863
2020-10-23,Seoul,6.900000095367432
2020-10-24,Seoul,9.913636207580566
2020-10-25,Seoul,25.399999618530273
2020-10-26,Seoul,52.86000061035156
2020-10-27,Seoul,10.043749809265137
2020-10-28,Seoul,10.995833396911621
2020-10-29,Seoul,15.350000381469727
2020-10-30,Seoul,10.029166221618652
2020-10-31,Seoul,13.244444847106934
2020-11-01,Seoul,6.370588302612305
2020-11-02,Seoul,4.4708333015441895
2020-11-03,Seoul,4.412499904632568
2020-11-04,Seoul,9.699999809265137
2020-11-05,Seoul,15.824999809265137
2020-11-06,Seoul,27.172222137451172
2020-11-07,Seoul,3.8399999141693115
2020-11-08,Seoul,3.5166666507720947
2020-11-09,Seoul,5.2166666984558105
2020-11-10,Seoul,10.758333206176758
2020-11-11,Seoul,26.758333206176758
2020-11-12,Seoul,33.560001373291016
2020-11-13,Seoul,28.642105102539062
2020-11-14,Seoul,35.34782791137695
2020-11-15,Seoul,28.543750762939453
2020-11-16,Seoul,24.77916717529297
2020-11-17,Seoul,16.239999771118164
2020-11-18,Seoul,6.679999828338623
2020-11-19,Seoul,9.195833206176758
2020-11-20,Seoul,13.625
2020-11-21,Seoul,11.178571701049805
2020-11-22,Seoul,8.970833778381348
2020-11-23,Seoul,7.962500095367432
2020-11-24,Seoul,14.329166412353516
2020-11-25,Seoul,27.045833587646484
2020-11-26,Seoul,17.04166603088379
2020-11-27,Seoul,7.291666507720947
2020-11-28,Seoul,7.787499904632568
2020-11-29,Seoul,10.054166793823242
2020-11-30,Seoul,10.045833587646484
2020-12-01,Seoul,10.699999809265137
2020-12-02,Seoul,8.5625
2020-12-03,Seoul,9.608333587646484
2020-12-04,Seoul,14.029166221618652
2020-12-05,Seoul,24.39583396911621
2020-12-06,Seoul,26.816667556762695
2020-12-07,Seoul,8.0625
2020-12-08,Seoul,13.183333396911621
2020-12-09,Seoul,32.168182373046875
2020-12-10,Seoul,55.67499923706055
2020-12-11,Seoul,18.866666793823242
2020-12-12,Seoul,12.327777862548828
2020-12-13,Seoul,5.9666666984558105
2020-12-14,Seoul,5.175000190734863
2020-12-15,Seoul,6.166666507720947
2020-12-16,Seoul,8.037500381469727
2020-12-17,Seoul,12.412500381469727
2020-12-18,Seoul,6.708333492279053
2020-12-19,Seoul,7.995833396911621
2020-12-20,Seoul,15.4375
2020-12-21,Seoul,24.945833206176758
2020-12-22,Seoul,37.36818313598633
2020-12-23,Seoul,22.35714340209961
2020-12-24,Seoul,7.962500095367432
2020-12-25,Seoul,20.758333206176758
2020-12-26,Seoul,27.883333206176758
2020-12-27,Seoul,30.688888549804688
2020-12-28,Seoul,33.434783935546875
2020-12-29,Seoul,7.204166889190674
2020-12-30,Seoul,6.166666507720947
2020-12-31,Seoul,8.529166221618652
2021-01-01,Seoul,6.025000095367432
2021-01-02,Seoul,7.4375
2021-01-03,Seoul,11.895833015441895
2021-01-04,Seoul,9.283333778381348
2021-01-05,Seoul,7.020833492279053
2021-01-06,Seoul,7.004166603088379
2021-01-07,Seoul,5.75
2021-01-08,Seoul,7.795833110809326
2021-01-09,Seoul,11.766666412353516
2021-01-10,Seoul,19.049999237060547
2021-01-11,Seoul,28.53125
2021-01-12,Seoul,23.456249237060547
2021-01-13,Seoul,13.033333778381348
2021-01-14,Seoul,19.77083396911621
2021-01-15,Seoul,21.47916603088379
2021-01-16,Seoul,7.1086955070495605
2021-01-17,Seoul,11.024999618530273
2021-01-18,Seoul,6.9708333015441895
2021-01-19,Seoul,11.945833206176758
2021-01-20,Seoul,15.409523963928223
2021-01-21,Seoul,19.100000381469727
2021-01-22,Seoul,2.82608699798584
2021-01-23,Seoul,5.383333206176758
2021-01-24,Seoul,10.058333396911621
2021-01-25,Seoul,23.27777862548828
2021-01-26,Seoul,10.837499618530273
2021-01-27,Seoul,8.439130783081055
2021-01-28,Seoul,5.458333492279053
2021-01-29,Seoul,14.808333396911621
2021-01-30,Seoul,15.220833778381348
2021-01-31,Seoul,29.933332443237305
2021-02-01,Seoul,9.670833587646484
2021-02-02,Seoul,11.123809814453125
2021-02-03,Seoul,8.104166984558105
2021-02-04,Seoul,8.479166984558105
2021-02-05,Seoul,31.754545211791992
2021-02-06,Seoul,18.55714225769043
2021-02-07,Seoul,9.29411792755127
2021-03-10,Seoul,37.369998931884766
2021-03-11,Seoul,29.662500381469727
2021-03-12,Seoul,25.579166412353516
2021-03-13,Seoul,44.54999923706055
2021-03-14,Seoul,46.1136360168457
2021-03-15,Seoul,3.700000047683716
2024-02-27,Seoul,42.22453689575195
2024-02-28,Seoul,56.03571319580078
2024-02-29,Seoul,29.603174209594727
2024-03-03,Seoul,46.125
2024-03-04,Seoul,37.75767517089844
2024-03-05,Seoul,20.947952270507812
2024-03-06,Seoul,34.558101654052734
2024-03-07,Seoul,38.49536895751953
2024-03-08,Seoul,36.1875
2024-03-09,Seoul,40.85251235961914
2024-03-10,Seoul,43.81751251220703
2024-03-11,Seoul,36.86111068725586
2024-03-13,Seoul,59.52314758300781
2024-03-19,Seoul,20.00738799571991
2024-03-20,Seoul,22.08163288661412
2024-03-21,Seoul,16.243509888648987
2024-03-22,Seoul,24.622369050979614
2024-03-23,Seoul,16.349387526512146
2024-03-24,Seoul,8.765303373336792
2024-03-25,Seoul,3.250452905893326
2024-03-26,Seoul,17.37265717983246
2024-03-27,Seoul,16.457086205482483
2024-03-28,Seoul,40.13705086708069
2024-03-29,Seoul,22.1183660030365
2024-03-30,Seoul,11.896708250045776
2024-03-31,Seoul,13.182217240333557
2024-04-01,Seoul,23.660690784454346
2024-04-02,Seoul,22.793108701705933
2024-04-03,Seoul,16.45367670059204
2024-04-04,Seoul,20.502604246139526
2024-04-05,Seoul,39.87900733947754
2024-04-06,Seoul,33.536736726760864
2024-04-07,Seoul,30.573621204921178
2024-04-08,Seoul,20.28482484817505
2024-04-09,Seoul,18.001041889190674
2024-04-10,Seoul,20.987680435180664
2024-04-11,Seoul,28.0
2024-04-12,Seoul,18.71428598676409
2024-04-13,Seoul,22.130952290126256
2024-04-14,Seoul,843.5833114896502
2024-04-15,Seoul,740.8511905670166
2024-04-16,Seoul,274.55356570652555
2024-04-17,Seoul,28.500000272478378
2024-04-18,Seoul,89.92857279096332
2024-04-19,Seoul,442.20237936292375
2024-04-20,Seoul,1910.6071632249016
2024-04-21,Seoul,253.5773811340332
2024-04-22,Seoul,427.38094070979525
2024-04-23,Seoul,1433.8631213733129
2024-04-24,Seoul,615.4940373556955
2024-04-25,Seoul,324.47619601658414
2024-04-26,Seoul,84.48809378487724
2024-04-27,Seoul,198.72023841312952
2024-04-28,Seoul,376.04166657584057
2024-04-29,Seoul,91.74404770987374
2024-04-30,Seoul,133.3690447126116
2024-05-01,Seoul,18.53571401323591
2024-05-02,Seoul,202.28571128845215
2024-05-03,Seoul,34.148809160505024
2024-05-04,Seoul,1738.5357275009155
2024-05-05,Seoul,2148.220185790743
2024-05-06,Seoul,1023.4940271377563
2024-05-07,Seoul,485.85714285714283
2024-05-08,Seoul,430.7440448488508
2024-05-09,Seoul,74.77976199558803
2024-05-10,Seoul,781.1666492734637
2024-05-11,Seoul,15.738095147269112
2024-05-12,Seoul,133.5059495653425
2024-05-13,Seoul,133.07738399505615
2024-05-14,Seoul,663.1428658621652
2024-05-15,Seoul,1256.5595063482012
2024-05-16,Seoul,138.9345235824585
2024-05-17,Seoul,130.28571571622575
2024-05-18,Seoul,249.2618989263262
2024-05-19,Seoul,551.0535714285714
2024-05-20,Seoul,324.77380970546176
2024-05-21,Seoul,565.6012022835868
2024-05-22,Seoul,1683.0416435514178
2024-05-23,Seoul,1272.2321425846644
2024-05-24,Seoul,1508.2467527389526
