date,city,pm25
2018-07-30,Paris,8.550833066304525
2018-07-31,Paris,9.378333250681559
2018-08-01,Paris,10.776796499888102
2018-08-02,Paris,15.874654134114584
2018-08-03,Paris,9.867916901906332
2018-08-04,Paris,9.591388861338297
2018-08-05,Paris,11.375972270965576
2018-08-06,Paris,15.970609982808432
2018-08-07,Paris,9.4637500445048
2018-08-08,Paris,9.411805629730225
2018-08-09,Paris,9.257916927337646
2018-08-10,Paris,6.804117679595947
2018-08-12,Paris,6.779006878534953
2018-08-13,Paris,8.941690921783447
2018-08-14,Paris,9.600145022074381
2018-08-15,Paris,16.461666742960613
2018-08-16,Paris,7.763002236684163
2018-08-17,Paris,8.73626216252645
2018-08-18,Paris,14.381101926167807
2018-08-19,Paris,6.747944911321004
2018-08-20,Paris,10.068205038706461
2018-08-21,Paris,10.480592727661133
2018-08-22,Paris,14.439524014790853
2018-08-23,Paris,11.808939456939697
2018-08-24,Paris,7.0333333015441895
2018-08-25,Paris,10.547221978505453
2018-08-26,Paris,10.257864157358805
2018-08-27,Paris,16.71944459279378
2018-08-28,Paris,12.316190242767334
2018-08-29,Paris,13.450000127156576
2018-08-30,Paris,12.241077423095703
2018-09-01,Paris,12.027777671813965
2018-09-02,Paris,14.026388804117838
2018-09-03,Paris,13.480833053588867
2018-09-04,Paris,17.814583778381348
2018-09-05,Paris,10.442550341288248
2018-09-06,Paris,9.648730119069418
2018-09-07,Paris,15.353535652160645
2018-09-08,Paris,11.561363538106283
2018-09-09,Paris,9.09746011098226
2018-09-10,Paris,14.685185432434082
2018-09-11,Paris,13.577777862548828
2018-09-12,Paris,15.619444211324057
2018-09-13,Paris,9.681944211324057
2018-09-14,Paris,7.350000222524007
2018-09-15,Paris,15.318181991577148
2018-09-16,Paris,18.28882884979248
2018-09-17,Paris,14.881944338480631
2018-09-18,Paris,13.520833333333334
2018-09-19,Paris,13.42361068725586
2018-09-20,Paris,9.89059829711914
2018-09-21,Paris,10.111111005147299
2018-09-22,Paris,5.381944497426351
2018-09-23,Paris,7.588888963063558
2018-09-24,Paris,9.465277671813965
2018-09-25,Paris,13.739646275838217
2018-09-26,Paris,21.523611068725586
2018-09-27,Paris,20.723610877990723
2018-09-28,Paris,10.680000146230062
2018-09-29,Paris,11.811111291249594
2018-09-30,Paris,7.457575798034668
2018-10-01,Paris,11.077020009358725
2018-10-02,Paris,9.029166539510092
2018-10-03,Paris,14.665227572123209
2018-10-04,Paris,21.85531012217204
2018-10-05,Paris,19.208333015441895
2018-10-06,Paris,15.954166412353516
2018-10-07,Paris,14.179221153259277
2018-10-08,Paris,18.872893969217937
2018-10-09,Paris,19.221904754638672
2018-10-10,Paris,9.083645900090536
2018-10-11,Paris,14.590740839640299
2018-10-12,Paris,14.872222582499186
2018-10-13,Paris,14.168254216512045
2018-10-15,Paris,20.980303446451824
2018-10-16,Paris,14.240277926127115
2018-10-17,Paris,18.018182118733723
2018-10-18,Paris,21.779364903767902
2018-10-19,Paris,24.16249942779541
2018-10-20,Paris,32.2415402730306
2018-10-21,Paris,17.875000317891438
2018-10-22,Paris,13.276389122009277
2018-10-23,Paris,11.901389122009277
2018-10-24,Paris,17.99305534362793
2018-10-25,Paris,14.284722328186035
2018-10-26,Paris,10.026388963063559
2018-10-27,Paris,17.15694459279378
2018-10-28,Paris,14.655555407206217
2018-10-29,Paris,12.975000063578287
2018-10-30,Paris,16.46111075083415
2018-10-31,Paris,11.293996016184488
2018-11-01,Paris,15.501262664794922
2018-11-02,Paris,24.521428108215332
2018-11-03,Paris,30.144757588704426
2018-11-04,Paris,20.484722137451172
