value,flagInfo,parameter,period,coordinates,summary,coverage
20.4,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-04T15:00:00Z', 'local': '2023-11-05T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-05T15:00:00Z', 'local': '2023-11-06T00:00:00+09:00'}}",,"{'min': 11.0, 'q02': 11.0, 'q25': 16.25, 'median': 19.0, 'q75': 22.5, 'q98': 35.15999984741211, 'max': 36.0, 'avg': 20.363636016845703, 'sd': 6.3885722160339355}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-11-04T16:00:00Z', 'local': '2023-11-05T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-05T13:00:00Z', 'local': '2023-11-05T22:00:00+09:00'}}"
8.27,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-05T15:00:00Z', 'local': '2023-11-06T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-06T15:00:00Z', 'local': '2023-11-07T00:00:00+09:00'}}",,"{'min': 4.0, 'q02': 4.420000076293945, 'q25': 5.25, 'median': 7.5, 'q75': 10.0, 'q98': 15.15999984741211, 'max': 16.0, 'avg': 8.272727012634277, 'sd': 3.2976443767547607}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-11-05T16:00:00Z', 'local': '2023-11-06T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-06T13:00:00Z', 'local': '2023-11-06T22:00:00+09:00'}}"
6.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-06T15:00:00Z', 'local': '2023-11-07T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-07T15:00:00Z', 'local': '2023-11-08T00:00:00+09:00'}}",,"{'min': 2.0, 'q02': 2.4200000762939453, 'q25': 4.0, 'median': 6.0, 'q75': 7.75, 'q98': 9.579999923706055, 'max': 10.0, 'avg': 6.0, 'sd': 2.267786741256714}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-11-06T16:00:00Z', 'local': '2023-11-07T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-07T13:00:00Z', 'local': '2023-11-07T22:00:00+09:00'}}"
6.55,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-07T15:00:00Z', 'local': '2023-11-08T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-08T15:00:00Z', 'local': '2023-11-09T00:00:00+09:00'}}",,"{'min': 3.0, 'q02': 3.0, 'q25': 4.25, 'median': 7.0, 'q75': 8.0, 'q98': 10.579999923706055, 'max': 11.0, 'avg': 6.545454502105713, 'sd': 2.4441821575164795}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-11-07T16:00:00Z', 'local': '2023-11-08T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-08T13:00:00Z', 'local': '2023-11-08T22:00:00+09:00'}}"
10.3,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-08T15:00:00Z', 'local': '2023-11-09T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-09T15:00:00Z', 'local': '2023-11-10T00:00:00+09:00'}}",,"{'min': 8.0, 'q02': 8.0, 'q25': 10.0, 'median': 10.0, 'q75': 11.0, 'q98': 12.579999923706055, 'max': 13.0, 'avg': 10.272727012634277, 'sd': 1.3516063690185547}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-11-08T16:00:00Z', 'local': '2023-11-09T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-09T13:00:00Z', 'local': '2023-11-09T22:00:00+09:00'}}"
18.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-09T15:00:00Z', 'local': '2023-11-10T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-10T15:00:00Z', 'local': '2023-11-11T00:00:00+09:00'}}",,"{'min': 12.0, 'q02': 12.0, 'q25': 14.25, 'median': 18.0, 'q75': 22.0, 'q98': 27.739999771118164, 'max': 29.0, 'avg': 18.68181800842285, 'sd': 4.90273380279541}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-11-09T16:00:00Z', 'local': '2023-11-10T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-10T13:00:00Z', 'local': '2023-11-10T22:00:00+09:00'}}"
3.35,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-10T15:00:00Z', 'local': '2023-11-11T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-11T15:00:00Z', 'local': '2023-11-12T00:00:00+09:00'}}",,"{'min': 0.0, 'q02': 0.0, 'q25': 1.0, 'median': 2.0, 'q75': 3.0, 'q98': 18.860000610351562, 'max': 20.0, 'avg': 3.3499999046325684, 'sd': 5.314082622528076}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 20, 'observedInterval': '20:00:00', 'percentComplete': 83.0, 'percentCoverage': 83.0, 'datetimeFrom': {'utc': '2023-11-10T16:00:00Z', 'local': '2023-11-11T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-11T13:00:00Z', 'local': '2023-11-11T22:00:00+09:00'}}"
7.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-11T15:00:00Z', 'local': '2023-11-12T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-12T15:00:00Z', 'local': '2023-11-13T00:00:00+09:00'}}",,"{'min': 3.0, 'q02': 3.4200000762939453, 'q25': 5.0, 'median': 6.5, 'q75': 9.75, 'q98': 11.579999923706055, 'max': 12.0, 'avg': 7.0, 'sd': 2.6367368698120117}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-11-11T16:00:00Z', 'local': '2023-11-12T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-12T13:00:00Z', 'local': '2023-11-12T22:00:00+09:00'}}"
4.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-12T15:00:00Z', 'local': '2023-11-13T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-13T15:00:00Z', 'local': '2023-11-14T00:00:00+09:00'}}",,"{'min': 0.0, 'q02': 0.4000000059604645, 'q25': 1.0, 'median': 2.0, 'q75': 4.0, 'q98': 14.600000381469727, 'max': 15.0, 'avg': 4.0, 'sd': 4.41588020324707}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2023-11-12T16:00:00Z', 'local': '2023-11-13T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-13T13:00:00Z', 'local': '2023-11-13T22:00:00+09:00'}}"
3.71,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-13T15:00:00Z', 'local': '2023-11-14T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-14T15:00:00Z', 'local': '2023-11-15T00:00:00+09:00'}}",,"{'min': 0.0, 'q02': 0.4000000059604645, 'q25': 2.0, 'median': 3.0, 'q75': 5.0, 'q98': 7.599999904632568, 'max': 8.0, 'avg': 3.7142856121063232, 'sd': 2.101020097732544}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2023-11-13T16:00:00Z', 'local': '2023-11-14T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-14T13:00:00Z', 'local': '2023-11-14T22:00:00+09:00'}}"
5.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-14T15:00:00Z', 'local': '2023-11-15T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-15T15:00:00Z', 'local': '2023-11-16T00:00:00+09:00'}}",,"{'min': 1.0, 'q02': 1.4199999570846558, 'q25': 4.0, 'median': 5.0, 'q75': 6.75, 'q98': 12.579999923706055, 'max': 13.0, 'avg': 5.5, 'sd': 3.0039656162261963}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-11-14T16:00:00Z', 'local': '2023-11-15T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-15T13:00:00Z', 'local': '2023-11-15T22:00:00+09:00'}}"
9.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-15T15:00:00Z', 'local': '2023-11-16T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-16T15:00:00Z', 'local': '2023-11-17T00:00:00+09:00'}}",,"{'min': 3.0, 'q02': 4.260000228881836, 'q25': 7.0, 'median': 9.0, 'q75': 10.0, 'q98': 14.0, 'max': 14.0, 'avg': 9.0, 'sd': 2.7602622509002686}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-11-15T16:00:00Z', 'local': '2023-11-16T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-16T13:00:00Z', 'local': '2023-11-16T22:00:00+09:00'}}"
7.71,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-16T15:00:00Z', 'local': '2023-11-17T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-17T15:00:00Z', 'local': '2023-11-18T00:00:00+09:00'}}",,"{'min': 2.0, 'q02': 2.0, 'q25': 6.0, 'median': 8.0, 'q75': 10.0, 'q98': 12.0, 'max': 12.0, 'avg': 7.714285850524902, 'sd': 2.9350104331970215}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2023-11-16T16:00:00Z', 'local': '2023-11-17T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-17T13:00:00Z', 'local': '2023-11-17T22:00:00+09:00'}}"
3.81,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-17T15:00:00Z', 'local': '2023-11-18T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-18T15:00:00Z', 'local': '2023-11-19T00:00:00+09:00'}}",,"{'min': 0.0, 'q02': 0.4000000059604645, 'q25': 3.0, 'median': 4.0, 'q75': 5.0, 'q98': 7.0, 'max': 7.0, 'avg': 3.809523820877075, 'sd': 2.040074586868286}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2023-11-17T16:00:00Z', 'local': '2023-11-18T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-18T13:00:00Z', 'local': '2023-11-18T22:00:00+09:00'}}"
4.86,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-18T15:00:00Z', 'local': '2023-11-19T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-19T15:00:00Z', 'local': '2023-11-20T00:00:00+09:00'}}",,"{'min': 1.0, 'q02': 1.399999976158142, 'q25': 2.0, 'median': 4.0, 'q75': 8.0, 'q98': 10.600000381469727, 'max': 11.0, 'avg': 4.857142925262451, 'sd': 3.119065761566162}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2023-11-18T16:00:00Z', 'local': '2023-11-19T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-19T13:00:00Z', 'local': '2023-11-19T22:00:00+09:00'}}"
4.18,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-19T15:00:00Z', 'local': '2023-11-20T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-20T15:00:00Z', 'local': '2023-11-21T00:00:00+09:00'}}",,"{'min': 2.0, 'q02': 2.0, 'q25': 3.0, 'median': 4.0, 'q75': 5.0, 'q98': 7.579999923706055, 'max': 8.0, 'avg': 4.181818008422852, 'sd': 1.7357957363128662}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-11-19T16:00:00Z', 'local': '2023-11-20T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-20T13:00:00Z', 'local': '2023-11-20T22:00:00+09:00'}}"
7.45,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-20T15:00:00Z', 'local': '2023-11-21T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-21T15:00:00Z', 'local': '2023-11-22T00:00:00+09:00'}}",,"{'min': 3.0, 'q02': 3.0, 'q25': 5.0, 'median': 6.0, 'q75': 8.5, 'q98': 17.579999923706055, 'max': 18.0, 'avg': 7.454545497894287, 'sd': 4.239578723907471}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-11-20T16:00:00Z', 'local': '2023-11-21T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-21T13:00:00Z', 'local': '2023-11-21T22:00:00+09:00'}}"
14.3,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-21T15:00:00Z', 'local': '2023-11-22T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-22T15:00:00Z', 'local': '2023-11-23T00:00:00+09:00'}}",,"{'min': 8.0, 'q02': 8.420000076293945, 'q25': 10.25, 'median': 13.0, 'q75': 17.0, 'q98': 25.739999771118164, 'max': 27.0, 'avg': 14.272727012634277, 'sd': 5.119354724884033}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-11-21T16:00:00Z', 'local': '2023-11-22T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-22T13:00:00Z', 'local': '2023-11-22T22:00:00+09:00'}}"
16.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-22T15:00:00Z', 'local': '2023-11-23T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-23T15:00:00Z', 'local': '2023-11-24T00:00:00+09:00'}}",,"{'min': 9.0, 'q02': 9.420000076293945, 'q25': 13.0, 'median': 15.0, 'q75': 18.5, 'q98': 29.579999923706055, 'max': 30.0, 'avg': 16.545454025268555, 'sd': 5.941999435424805}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-11-22T16:00:00Z', 'local': '2023-11-23T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-23T13:00:00Z', 'local': '2023-11-23T22:00:00+09:00'}}"
12.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-23T15:00:00Z', 'local': '2023-11-24T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-24T15:00:00Z', 'local': '2023-11-25T00:00:00+09:00'}}",,"{'min': 2.0, 'q02': 2.0, 'q25': 9.0, 'median': 14.0, 'q75': 16.0, 'q98': 18.579999923706055, 'max': 19.0, 'avg': 12.136363983154297, 'sd': 5.365635395050049}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-11-23T16:00:00Z', 'local': '2023-11-24T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-24T13:00:00Z', 'local': '2023-11-24T22:00:00+09:00'}}"
1.57,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-24T15:00:00Z', 'local': '2023-11-25T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-25T15:00:00Z', 'local': '2023-11-26T00:00:00+09:00'}}",,"{'min': 0.0, 'q02': 0.0, 'q25': 0.0, 'median': 2.0, 'q75': 2.0, 'q98': 4.199999809265137, 'max': 5.0, 'avg': 1.5714285373687744, 'sd': 1.3627703189849854}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 21, 'observedInterval': '21:00:00', 'percentComplete': 88.0, 'percentCoverage': 88.0, 'datetimeFrom': {'utc': '2023-11-24T16:00:00Z', 'local': '2023-11-25T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-25T13:00:00Z', 'local': '2023-11-25T22:00:00+09:00'}}"
6.45,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-25T15:00:00Z', 'local': '2023-11-26T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-26T15:00:00Z', 'local': '2023-11-27T00:00:00+09:00'}}",,"{'min': 1.0, 'q02': 1.4199999570846558, 'q25': 3.0, 'median': 8.0, 'q75': 9.0, 'q98': 10.0, 'max': 10.0, 'avg': 6.454545497894287, 'sd': 3.1430540084838867}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-11-25T16:00:00Z', 'local': '2023-11-26T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-26T13:00:00Z', 'local': '2023-11-26T22:00:00+09:00'}}"
17.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-26T15:00:00Z', 'local': '2023-11-27T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-27T15:00:00Z', 'local': '2023-11-28T00:00:00+09:00'}}",,"{'min': 9.0, 'q02': 9.420000076293945, 'q25': 15.25, 'median': 17.0, 'q75': 21.0, 'q98': 23.0, 'max': 23.0, 'avg': 17.136363983154297, 'sd': 4.400167465209961}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-11-26T16:00:00Z', 'local': '2023-11-27T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-27T13:00:00Z', 'local': '2023-11-27T22:00:00+09:00'}}"
12.3,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-27T15:00:00Z', 'local': '2023-11-28T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-28T15:00:00Z', 'local': '2023-11-29T00:00:00+09:00'}}",,"{'min': 1.0, 'q02': 1.840000033378601, 'q25': 7.25, 'median': 14.0, 'q75': 16.0, 'q98': 20.15999984741211, 'max': 21.0, 'avg': 12.272727012634277, 'sd': 5.565042495727539}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-11-27T16:00:00Z', 'local': '2023-11-28T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-28T13:00:00Z', 'local': '2023-11-28T22:00:00+09:00'}}"
7.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-28T15:00:00Z', 'local': '2023-11-29T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-29T15:00:00Z', 'local': '2023-11-30T00:00:00+09:00'}}",,"{'min': 2.0, 'q02': 2.4200000762939453, 'q25': 6.0, 'median': 6.5, 'q75': 8.0, 'q98': 13.579999923706055, 'max': 14.0, 'avg': 7.0, 'sd': 2.9113898277282715}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-11-28T16:00:00Z', 'local': '2023-11-29T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-29T13:00:00Z', 'local': '2023-11-29T22:00:00+09:00'}}"
5.86,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-29T15:00:00Z', 'local': '2023-11-30T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-30T15:00:00Z', 'local': '2023-12-01T00:00:00+09:00'}}",,"{'min': 0.0, 'q02': 0.41999998688697815, 'q25': 2.25, 'median': 7.0, 'q75': 8.0, 'q98': 10.579999923706055, 'max': 11.0, 'avg': 5.863636493682861, 'sd': 3.284820079803467}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-11-29T16:00:00Z', 'local': '2023-11-30T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-11-30T13:00:00Z', 'local': '2023-11-30T22:00:00+09:00'}}"
5.45,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-11-30T15:00:00Z', 'local': '2023-12-01T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-12-01T15:00:00Z', 'local': '2023-12-02T00:00:00+09:00'}}",,"{'min': 0.0, 'q02': 0.0, 'q25': 2.0, 'median': 4.0, 'q75': 9.0, 'q98': 14.239999771118164, 'max': 15.0, 'avg': 5.449999809265137, 'sd': 4.477722644805908}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 20, 'observedInterval': '20:00:00', 'percentComplete': 83.0, 'percentCoverage': 83.0, 'datetimeFrom': {'utc': '2023-11-30T16:00:00Z', 'local': '2023-12-01T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-12-01T13:00:00Z', 'local': '2023-12-01T22:00:00+09:00'}}"
8.64,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-12-01T15:00:00Z', 'local': '2023-12-02T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-12-02T15:00:00Z', 'local': '2023-12-03T00:00:00+09:00'}}",,"{'min': 5.0, 'q02': 5.0, 'q25': 7.0, 'median': 7.0, 'q75': 9.75, 'q98': 18.579999923706055, 'max': 19.0, 'avg': 8.636363983154297, 'sd': 3.761274576187134}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-12-01T16:00:00Z', 'local': '2023-12-02T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-12-02T13:00:00Z', 'local': '2023-12-02T22:00:00+09:00'}}"
8.73,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2023-12-02T15:00:00Z', 'local': '2023-12-03T00:00:00+09:00'}, 'datetimeTo': {'utc': '2023-12-03T15:00:00Z', 'local': '2023-12-04T00:00:00+09:00'}}",,"{'min': 3.0, 'q02': 3.0, 'q25': 7.0, 'median': 9.0, 'q75': 10.75, 'q98': 15.579999923706055, 'max': 16.0, 'avg': 8.727272987365723, 'sd': 3.466600179672241}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 22, 'observedInterval': '22:00:00', 'percentComplete': 92.0, 'percentCoverage': 92.0, 'datetimeFrom': {'utc': '2023-12-02T16:00:00Z', 'local': '2023-12-03T01:00:00+09:00'}, 'datetimeTo': {'utc': '2023-12-03T13:00:00Z', 'local': '2023-12-03T22:00:00+09:00'}}"
