"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/03/2020","AQS","170310001","1","5.8","ug/m3 LC","32","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"05/15/2020","AQS","170310001","1","6","ug/m3 LC","33","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"05/27/2020","AQS","170310001","1","14.5","ug/m3 LC","61","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"06/02/2020","AQS","170310001","1","9.4","ug/m3 LC","52","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"06/08/2020","AQS","170310001","1","7.7","ug/m3 LC","43","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"06/16/2020","AQS","170310001","1","14.7","ug/m3 LC","61","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"06/20/2020","AQS","170310001","1","13.1","ug/m3 LC","58","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"06/26/2020","AQS","170310001","1","5.1","ug/m3 LC","28","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"07/02/2020","AQS","170310001","1","11.6","ug/m3 LC","56","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"07/14/2020","AQS","170310001","1","10.8","ug/m3 LC","54","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"07/20/2020","AQS","170310001","1","5.5","ug/m3 LC","31","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"07/26/2020","AQS","170310001","1","1.1","ug/m3 LC","6","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"08/01/2020","AQS","170310001","1","7","ug/m3 LC","39","VILLAGE GARAGE","1","100.0000","88101","PM2.5 - Local Conditions","545","Met One E-SEQ-FRM PM2.5 with VSCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
